episode,t,phase_before,role_before,obs-context,action,reward,captured,terminated,truncated,phase_after,next-context,V_t,V_next,MC return,GAE return,GAE 256 return
1,63,pure_coverage,"[""coverage"",""coverage"",""coverage"",""coverage""]","[0.0,0.0,1.0,0.9789999723434448,0.0,0.0,0.30000001192092896,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[6,6,8,2]","[-0.0021987545769661665,-0.009883913211524487,-0.0013062373036518693,-0.050474170595407486]",False,"[false,false,false,false]","[false,false,false,false]",pure_coverage,"[0.0,0.0,1.0,0.9786666631698608,0.0,0.0,0.3333333432674408,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-1.7880191802978516,-1.5001068115234375,-1.4580249786376953,-2.147186279296875]","[-1.4018115997314453,-1.4924697875976562,-1.4413986206054688,-4.024019241333008]","[-0.27176805196069537,-0.2116390177040856,-0.0969417400249618,-0.8242387417124208]","[-1.264810562133789,-1.2917771339416504,-1.0872846841812134,-2.824563980102539]","[-1.9088828563690186,-1.8848912715911865,-1.6873157024383545,-3.331378698348999]"
1,64,pure_coverage,"[""coverage"",""coverage"",""coverage"",""coverage""]","[0.0,0.0,1.0,0.9786666631698608,0.0,0.0,0.3333333432674408,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[2,3,6,2]","[-0.001414890051819384,-0.012494983151555061,-0.0019494349835440516,-0.05579068884253502]",False,"[false,false,false,false]","[false,false,false,false]",pure_coverage,"[0.0,0.0,1.0,0.9783333539962769,0.0,0.0,0.36666667461395264,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-1.4018115997314453,-1.4924697875976562,-1.4413986206054688,-4.024019241333008]","[-2.090211868286133,-1.6818275451660156,-1.3507919311523438,-5.529079437255859]","[-0.27229221957952443,-0.20379303484097083,-0.09660151790031306,-0.7815803748656701]","[-1.2687103748321533,-1.284440040588379,-1.0788187980651855,-2.7377994060516357]","[-1.9535293579101562,-1.9150772094726562,-1.7168104648590088,-3.2766776084899902]"
1,65,pure_coverage,"[""coverage"",""coverage"",""coverage"",""coverage""]","[0.0,0.0,1.0,0.9783333539962769,0.0,0.0,0.36666667461395264,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[8,2,6,8]","[-0.0020806470420211554,-0.014404687099158764,-0.0018292200984433293,-0.05925224721431732]",False,"[false,false,false,false]","[false,false,false,false]",pure_coverage,"[0.0,0.0,1.0,0.9779999852180481,0.0,0.0,0.4000000059604645,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-2.090211868286133,-1.6818275451660156,-1.3507919311523438,-5.529079437255859]","[-1.8223018646240234,-1.686319351196289,-0.941864013671875,-4.697881698608398]","[-0.273613464169399,-0.1932303552418341,-0.09560816456239293,-0.7331208949728637]","[-1.2374589443206787,-1.2638964653015137,-1.0739024877548218,-2.5606794357299805]","[-1.9656025171279907,-1.9344303607940674,-1.7522560358047485,-3.1336493492126465]"
1,66,pure_coverage,"[""coverage"",""coverage"",""coverage"",""coverage""]","[0.0,0.0,1.0,0.9779999852180481,0.0,0.0,0.4000000059604645,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[3,3,2,8]","[-0.002367262728512287,-0.01240086741745472,-0.0013162470422685146,-0.06263180077075958]",False,"[false,false,false,false]","[false,false,false,false]",pure_coverage,"[0.0,0.0,1.0,0.9776666760444641,0.0,0.0,0.4333333373069763,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-1.8223018646240234,-1.686319351196289,-0.941864013671875,-4.697881698608398]","[-1.5118370056152344,-1.6192970275878906,-1.2666702270507812,-3.9076671600341797]","[-0.27427557285593723,-0.1806319880229044,-0.09472620652924202,-0.6806754017763095]","[-1.217622995376587,-1.2397862672805786,-1.0903253555297852,-2.412421226501465]","[-1.99183189868927,-1.9527409076690674,-1.8115943670272827,-3.021639585494995]"
1,67,pure_coverage,"[""coverage"",""coverage"",""coverage"",""coverage""]","[0.0,0.0,1.0,0.9776666760444641,0.0,0.0,0.4333333373069763,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[6,6,8,8]","[-0.0032654153183102608,-0.016573796048760414,-0.002299585845321417,-0.06567692756652832]",False,"[false,false,false,false]","[false,false,false,false]",pure_coverage,"[0.0,0.0,1.0,0.9773333072662354,0.0,0.0,0.46666666865348816,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-1.5118370056152344,-1.6192970275878906,-1.2666702270507812,-3.9076671600341797]","[-0.9064178466796875,-1.5028457641601562,-1.314798355102539,-3.3937206268310547]","[-0.2746548587145707,-0.16993042485398957,-0.09435349443128636,-0.6242864656621716]","[-1.2125675678253174,-1.21980881690979,-1.0912376642227173,-2.2927801609039307]","[-2.0357561111450195,-1.9778679609298706,-1.8581371307373047,-2.940540313720703]"
1,68,pure_coverage,"[""coverage"",""coverage"",""coverage"",""coverage""]","[0.0,0.0,1.0,0.9773333072662354,0.0,0.0,0.46666666865348816,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[2,3,8,2]","[-0.005230417475104332,-0.018215356394648552,-0.0024600422475486994,-0.0686153769493103]",False,"[false,false,false,false]","[false,false,false,false]",pure_coverage,"[0.0,0.0,1.0,0.9769999980926514,0.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-0.9064178466796875,-1.5028457641601562,-1.314798355102539,-3.3937206268310547]","[-1.609375,-1.9414844512939453,-1.687887191772461,-5.227121353149414]","[-0.2741307509053136,-0.15490568566184762,-0.09298374604642924,-0.564252058682468]","[-1.2381014823913574,-1.2002596855163574,-1.0886290073394775,-2.189382314682007]","[-2.113368511199951,-2.006276845932007,-1.904045820236206,-2.878122568130493]"
1,69,pure_coverage,"[""coverage"",""coverage"",""coverage"",""coverage""]","[0.0,0.0,1.0,0.9769999980926514,0.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[8,3,8,8]","[-0.002913552336394787,-0.020656224340200424,-0.0019458867609500885,-0.07159469276666641]",False,"[false,false,false,false]","[false,false,false,false]",pure_coverage,"[0.0,0.0,1.0,0.9766666889190674,0.0,0.0,0.5333333611488342,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-1.609375,-1.9414844512939453,-1.687887191772461,-5.227121353149414]","[-1.9293994903564453,-2.508150100708008,-2.129117965698242,-5.079742431640625]","[-0.27161649841435276,-0.13807103966383744,-0.09143808464533389,-0.5006431128617754]","[-1.2261637449264526,-1.1546419858932495,-1.0660483837127686,-1.9798240661621094]","[-2.156803846359253,-2.0116512775421143,-1.9330519437789917,-2.71213698387146]"
1,70,pure_coverage,"[""coverage"",""coverage"",""coverage"",""coverage""]","[0.0,0.0,1.0,0.9766666889190674,0.0,0.0,0.5333333611488342,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[8,6,3,8]","[-0.007834340445697308,-0.01928303949534893,-0.005125419236719608,-0.07009871304035187]",False,"[false,false,false,false]","[false,false,false,false]",pure_coverage,"[0.0,0.0,1.0,0.9763333201408386,0.0,0.0,0.5666666626930237,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-1.9293994903564453,-2.508150100708008,-2.129117965698242,-5.079742431640625]","[-1.9965019226074219,-2.4997482299804688,-1.787557601928711,-4.628461837768555]","[-0.2714171172504626,-0.11860082355922932,-0.09039615947917555,-0.4333822425203122]","[-1.199090838432312,-1.0737186670303345,-1.019363284111023,-1.7615971565246582]","[-2.1886072158813477,-1.9849457740783691,-1.941217064857483,-2.5402393341064453]"
1,71,pure_coverage,"[""coverage"",""coverage"",""coverage"",""coverage""]","[0.0,0.0,1.0,0.9763333201408386,0.0,0.0,0.5666666626930237,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[8,6,2,8]","[-0.009034974500536919,-0.01708572544157505,-0.00507964426651597,-0.06668459624052048]",False,"[false,false,false,false]","[false,false,false,false]",pure_coverage,"[0.0,0.0,1.0,0.9760000109672546,0.0,0.0,0.6000000238418579,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-1.9965019226074219,-2.4997482299804688,-1.787557601928711,-4.628461837768555]","[-2.1919078826904297,-2.463094711303711,-2.3380813598632812,-4.386341094970703]","[-0.2662452290957225,-0.10032099400391958,-0.0861320608509656,-0.366953060080768]","[-1.16154146194458,-0.9895780086517334,-0.984320878982544,-1.5549063682556152]","[-2.2136588096618652,-1.9584531784057617,-1.9644949436187744,-2.3828089237213135]"
1,72,pure_coverage,"[""coverage"",""coverage"",""coverage"",""coverage""]","[0.0,0.0,1.0,0.9760000109672546,0.0,0.0,0.6000000238418579,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[2,6,2,8]","[-0.005540543235838413,-0.014325671829283237,-0.002709146123379469,-0.06197226792573929]",False,"[false,false,false,false]","[false,false,false,false]",pure_coverage,"[0.0,0.0,1.0,0.9756666421890259,0.0,0.0,0.6333333253860474,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-2.1919078826904297,-2.463094711303711,-2.3380813598632812,-4.386341094970703]","[-2.4623069763183594,-2.255495071411133,-2.5297813415527344,-4.028963088989258]","[-0.25980833797493497,-0.08407602885085307,-0.08187112786308043,-0.30330147862651263]","[-1.1100554466247559,-0.9043797254562378,-0.9181351661682129,-1.3515126705169678]","[-2.228734016418457,-1.9345500469207764,-1.9603191614151,-2.2317919731140137]"
1,73,pure_coverage,"[""coverage"",""coverage"",""coverage"",""coverage""]","[0.0,0.0,1.0,0.9756666421890259,0.0,0.0,0.6333333253860474,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[2,6,8,8]","[-0.0069274576380848885,-0.013793503865599632,-0.0035935500636696815,-0.05483200028538704]",False,"[false,false,false,false]","[false,false,false,false]",pure_coverage,"[0.0,0.0,1.0,0.9753333330154419,0.0,0.0,0.6666666865348816,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-2.4623069763183594,-2.255495071411133,-2.5297813415527344,-4.028963088989258]","[-2.753141403198242,-2.0271530151367188,-2.2518558502197266,-3.6704483032226562]","[-0.25683615630211776,-0.07045490608239377,-0.07996159771686966,-0.24376687949573064]","[-1.044796109199524,-0.8276523351669312,-0.840193510055542,-1.159071445465088]","[-2.2342469692230225,-1.9229955673217773,-1.948310375213623,-2.095040798187256]"
1,74,pure_coverage,"[""coverage"",""coverage"",""coverage"",""coverage""]","[0.0,0.0,1.0,0.9753333330154419,0.0,0.0,0.6666666865348816,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[8,6,8,8]","[-0.009591086767613888,-0.010672440752387047,-0.005036546848714352,-0.039329882711172104]",False,"[false,false,false,false]","[false,false,false,false]",pure_coverage,"[0.0,0.0,1.0,0.9750000238418579,0.0,0.0,0.699999988079071,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-2.753141403198242,-2.0271530151367188,-2.2518558502197266,-3.6704483032226562]","[-2.7247276306152344,-1.8793106079101562,-2.0001602172851562,-3.262096405029297]","[-0.25243302895356856,-0.05723373961292337,-0.07713944207393937,-0.1908433123336804]","[-0.958626389503479,-0.7586548328399658,-0.7710082530975342,-0.9809169769287109]","[-2.2233269214630127,-1.9232940673828125,-1.9492292404174805,-1.9760996103286743]"
1,75,pure_coverage,"[""coverage"",""coverage"",""coverage"",""coverage""]","[0.0,0.0,1.0,0.9750000238418579,0.0,0.0,0.699999988079071,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[8,8,8,6]","[-0.010726642794907093,-0.007891906425356865,-0.00568667845800519,-0.03520840406417847]",False,"[false,false,false,false]","[false,false,false,false]",pure_coverage,"[0.0,0.0,1.0,0.9746666550636292,0.0,0.0,0.7333333492279053,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-2.7247276306152344,-1.8793106079101562,-2.0001602172851562,-3.262096405029297]","[-3.0201854705810547,-2.74981689453125,-2.223011016845703,-3.1903228759765625]","[-0.24529489109692396,-0.04703161501064275,-0.07283120729820709,-0.15304386830556393]","[-0.865668535232544,-0.6963918209075928,-0.7091586589813232,-0.8294665813446045]","[-2.2103793621063232,-1.93471097946167,-1.961918830871582,-1.8876087665557861]"
1,76,pure_coverage,"[""coverage"",""coverage"",""coverage"",""coverage""]","[0.0,0.0,1.0,0.9746666550636292,0.0,0.0,0.7333333492279053,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[6,3,8,6]","[-0.01422030944377184,-0.0040687071159482,-0.006125251762568951,-0.033303406089544296]",False,"[false,false,false,false]","[false,false,false,false]",pure_coverage,"[0.0,0.0,1.0,0.9743333458900452,0.0,0.0,0.7666666507720947,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-3.0201854705810547,-2.74981689453125,-2.223011016845703,-3.1903228759765625]","[-2.736021041870117,-3.0667457580566406,-2.6343727111816406,-3.2975196838378906]","[-0.2369376245474918,-0.03953505917705645,-0.06782275640424434,-0.11902572145594494]","[-0.7500720024108887,-0.5873303413391113,-0.6309759616851807,-0.6765944957733154]","[-2.1798548698425293,-1.9039907455444336,-1.9629909992218018,-1.801679253578186]"
1,77,pure_coverage,"[""coverage"",""coverage"",""coverage"",""coverage""]","[0.0,0.0,1.0,0.9743333458900452,0.0,0.0,0.7666666507720947,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[3,6,8,8]","[-0.0202453825622797,-0.001375736901536584,-0.009454852901399136,-0.025012772530317307]",False,"[false,false,false,false]","[false,false,false,false]",pure_coverage,"[0.0,0.0,1.0,0.9739999771118164,0.0,0.0,0.800000011920929,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-2.736021041870117,-3.0667457580566406,-2.6343727111816406,-3.2975196838378906]","[-2.118274688720703,-2.7007064819335938,-2.3061771392822266,-2.9015941619873047]","[-0.22496698495325249,-0.035824598041523485,-0.062320711759268066,-0.08658819733979863]","[-0.6384038925170898,-0.4587538242340088,-0.5257301330566406,-0.510434627532959]","[-2.1586408615112305,-1.8587117195129395,-1.9420140981674194,-1.7066969871520996]"
1,78,pure_coverage,"[""coverage"",""coverage"",""coverage"",""coverage""]","[0.0,0.0,1.0,0.9739999771118164,0.0,0.0,0.800000011920929,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[2,6,8,8]","[-0.024405628442764282,-0.0013226439477875829,-0.010260608047246933,-0.019626352936029434]",False,"[false,false,false,false]","[false,false,false,false]",pure_coverage,"[0.0,0.0,1.0,0.9736666679382324,0.0,0.0,0.8333333134651184,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-2.118274688720703,-2.7007064819335938,-2.3061771392822266,-2.9015941619873047]","[-2.6376304626464844,-2.163698196411133,-1.8822917938232422,-2.178892135620117]","[-0.20678949736461896,-0.034796829434330205,-0.05339985743219084,-0.06219739879745588]","[-0.5457777976989746,-0.34417152404785156,-0.42755937576293945,-0.3634164333343506]","[-2.162191390991211,-1.832696557044983,-1.9334431886672974,-1.635359287261963]"
1,79,pure_coverage,"[""coverage"",""coverage"",""coverage"",""coverage""]","[0.0,0.0,1.0,0.9736666679382324,0.0,0.0,0.8333333134651184,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[7,6,2,6]","[-0.032210662961006165,-0.0032637359108775854,-0.012882445938885212,-0.014062159694731236]",False,"[false,false,false,false]","[false,false,false,false]",pure_coverage,"[0.0,0.0,1.0,0.9733333587646484,0.0,0.0,0.8666666746139526,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-2.6376304626464844,-2.163698196411133,-1.8822917938232422,-2.178892135620117]","[-2.12322998046875,-1.8485774993896484,-1.9524250030517578,-1.6052627563476562]","[-0.18422613022409565,-0.033812308572265276,-0.04357499937873122,-0.043001056425683276]","[-0.41553354263305664,-0.2506598234176636,-0.3446309566497803,-0.2508610486984253]","[-2.1342082023620605,-1.83335542678833,-1.945783257484436,-1.6032723188400269]"
1,80,pure_coverage,"[""coverage"",""coverage"",""coverage"",""coverage""]","[0.0,0.0,1.0,0.9733333587646484,0.0,0.0,0.8666666746139526,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[6,6,3,8]","[-0.04340062662959099,-0.0027423989959061146,-0.005690803285688162,-0.007593024522066116]",False,"[false,false,false,false]","[false,false,false,false]",pure_coverage,"[0.0,0.0,1.0,0.9729999899864197,0.0,0.0,0.8999999761581421,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-2.12322998046875,-1.8485774993896484,-1.9524250030517578,-1.6052627563476562]","[-1.6312732696533203,-1.7792186737060547,-1.5111808776855469,-1.5857200622558594]","[-0.1535509770334237,-0.03085714410241181,-0.031002579232167687,-0.029231208819143473]","[-0.2958247661590576,-0.16575396060943604,-0.24997711181640625,-0.16729223728179932]","[-0.2958247661590576,-0.16575396060943604,-0.24997711181640625,-0.16729223728179932]"
